date,gas_price_t,credit_tsla,credit_gm,credit_other,fed_credit_avg_t,s_inc_30d_t,s_inc_25e_t,lease_share_t,used_purchase_share_t,state_rebate_t,delta_t,total_subsidy_t,avg_msrp_ev_stock_t,avg_msrp_t,subsidy_share_t,valley_dummy_t,urgency_t,zev_index_t,fed_policy_index_t,elec_price_t,tco_adv_t
2029-08-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-09-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-10-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2030-01-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-02-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-03-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-04-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-05-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-06-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-07-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-08-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-09-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-10-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
2030-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.6388888888888888,0.2,0.24638242979117378,0.030120985348362148
