adoption_scenario,forecast_year,home_zcta,adoption_fraction,vehicle_growth_factor,source_date,source_model_period,source_stock_ev,source_denominator,source_denominator_column,invalid_fraction_before_clip
tco,2025,12077,0.023495706700035535,1.0,2025-12-08,future_forecast,172.03286781969672,7321.88522848034,total_vehicle_market_proxy,False
tco,2025,12084,0.03345472431272951,1.0,2025-12-08,future_forecast,114.85771231238812,3433.228480340064,total_vehicle_market_proxy,False
tco,2025,12085,0.03721468562701953,1.0,2025-12-08,future_forecast,5.21495994210553,140.1317747077577,total_vehicle_market_proxy,False
tco,2025,12110,0.023458618051479058,1.0,2025-12-08,future_forecast,425.70506247700354,18147.064824654622,total_vehicle_market_proxy,False
tco,2025,12120,0.030453163915359672,1.0,2025-12-08,future_forecast,9.601775786082596,315.29649309245485,total_vehicle_market_proxy,False
tco,2025,12143,0.028852344924787637,1.0,2025-12-08,future_forecast,44.47443328669944,1541.4495217853348,total_vehicle_market_proxy,False
tco,2025,12147,0.012750996108384972,1.0,2025-12-08,future_forecast,4.467049284899245,350.32943676939425,total_vehicle_market_proxy,False
tco,2025,12158,0.02802291864948457,1.0,2025-12-08,future_forecast,122.71566633885604,4379.117959617428,total_vehicle_market_proxy,False
tco,2025,12159,0.025387245031381095,1.0,2025-12-08,future_forecast,332.6318320610908,13102.320935175345,total_vehicle_market_proxy,False
tco,2025,12161,0.002807849884615,1.0,2025-12-08,future_forecast,0.00561569976923,2.0,market_size,False
tco,2025,12183,0.025565311150263236,1.0,2025-12-08,future_forecast,34.03386801320293,1331.251859723698,total_vehicle_market_proxy,False
tco,2025,12186,0.02558301921287062,1.0,2025-12-08,future_forecast,184.62718506113447,7216.786397449522,total_vehicle_market_proxy,False
tco,2025,12189,0.02881000209234046,1.0,2025-12-08,future_forecast,251.31549597773412,8723.202975557917,total_vehicle_market_proxy,False
tco,2025,12193,0.031430607882330375,1.0,2025-12-08,future_forecast,20.92102759779932,665.625929861849,total_vehicle_market_proxy,False
tco,2025,12202,0.024434381230287103,1.0,2025-12-08,future_forecast,59.06457279808446,2417.2731137088203,total_vehicle_market_proxy,False
tco,2025,12203,0.026977882057335763,1.0,2025-12-08,future_forecast,525.4837301865937,19478.31668437832,total_vehicle_market_proxy,False
tco,2025,12204,0.026545487881846717,1.0,2025-12-08,future_forecast,145.0747867672918,5465.139213602551,total_vehicle_market_proxy,False
tco,2025,12205,0.027410134474856917,1.0,2025-12-08,future_forecast,441.7185407280991,16115.154091392136,total_vehicle_market_proxy,False
tco,2025,12206,0.030539844845873763,1.0,2025-12-08,future_forecast,109.12986776757236,3573.3602550478213,total_vehicle_market_proxy,False
tco,2025,12207,0.019951678403707165,1.0,2025-12-08,future_forecast,186.62392888258765,9353.795961742826,total_vehicle_market_proxy,False
tco,2025,12208,0.028496263372509455,1.0,2025-12-08,future_forecast,369.3739562009716,12962.189160467587,total_vehicle_market_proxy,False
tco,2025,12209,0.025756619762808068,1.0,2025-12-08,future_forecast,110.0842855539736,4274.01912858661,total_vehicle_market_proxy,False
tco,2025,12210,0.03629730958343873,1.0,2025-12-08,future_forecast,114.44414420349383,3152.9649309245483,total_vehicle_market_proxy,False
tco,2025,12211,0.025947318445550704,1.0,2025-12-08,future_forecast,308.15471058232976,11876.167906482466,total_vehicle_market_proxy,False
tco,2025,12222,0.03642488884972513,1.0,2025-12-08,future_forecast,8.932497556578397,245.230605738576,total_vehicle_market_proxy,False
tco,2025,12469,0.03936843808630461,1.0,2025-12-08,future_forecast,9.654345918886104,245.230605738576,total_vehicle_market_proxy,False
tco,2026,12007,0.01689123797462074,1.0,2026-12-08,future_forecast,1.1834995771973376,70.06588735387885,total_vehicle_market_proxy,False
tco,2026,12009,0.03833284350279806,1.0,2026-12-08,future_forecast,252.4675213131661,6586.193411264612,total_vehicle_market_proxy,False
tco,2026,12023,0.03455568347942861,1.0,2026-12-08,future_forecast,43.58114326990688,1261.1859723698194,total_vehicle_market_proxy,False
tco,2026,12041,0.025630984867274793,1.0,2026-12-08,future_forecast,5.387573095438347,210.19766206163652,total_vehicle_market_proxy,False
tco,2026,12045,0.02631442508430638,1.0,2026-12-08,future_forecast,10.140589490565022,385.3623804463337,total_vehicle_market_proxy,False
tco,2026,12046,0.037172012214776035,1.0,2026-12-08,future_forecast,13.022450102787532,350.32943676939425,total_vehicle_market_proxy,False
tco,2026,12047,0.035856432621508824,1.0,2026-12-08,future_forecast,498.694084640661,13908.078639744952,total_vehicle_market_proxy,False
tco,2026,12054,0.03445908444329383,1.0,2026-12-08,future_forecast,808.8261201887443,23472.072263549417,total_vehicle_market_proxy,False
tco,2026,12059,0.045765629157118945,1.0,2026-12-08,future_forecast,52.909055383834485,1156.0871413390012,total_vehicle_market_proxy,False
tco,2026,12067,0.04253666919699309,1.0,2026-12-08,future_forecast,29.803694723657262,700.6588735387885,total_vehicle_market_proxy,False
tco,2026,12077,0.03259759077164186,1.0,2026-12-08,future_forecast,238.67581835493155,7321.88522848034,total_vehicle_market_proxy,False
tco,2026,12084,0.04451364887681683,1.0,2026-12-08,future_forecast,152.82552708774503,3433.228480340064,total_vehicle_market_proxy,False
tco,2026,12085,0.049846032330750266,1.0,2026-12-08,future_forecast,6.985012972648303,140.1317747077577,total_vehicle_market_proxy,False
tco,2026,12110,0.033644849420733806,1.0,2026-12-08,future_forecast,610.5552634538,18147.064824654622,total_vehicle_market_proxy,False
tco,2026,12120,0.03985878916940506,1.0,2026-12-08,future_forecast,12.567336444024937,315.29649309245485,total_vehicle_market_proxy,False
tco,2026,12143,0.03867698658718395,1.0,2026-12-08,future_forecast,59.61862247891251,1541.4495217853348,total_vehicle_market_proxy,False
tco,2026,12147,0.02138571349786356,1.0,2026-12-08,future_forecast,7.492044964618174,350.32943676939425,total_vehicle_market_proxy,False
tco,2026,12158,0.03741552041275742,1.0,2026-12-08,future_forecast,163.84697740793848,4379.117959617428,total_vehicle_market_proxy,False
tco,2026,12159,0.0343980189577906,1.0,2026-12-08,future_forecast,450.6938839192182,13102.320935175345,total_vehicle_market_proxy,False
tco,2026,12161,0.0029319694073947,1.0,2026-12-08,future_forecast,0.0058639388147894,2.0,market_size,False
tco,2026,12183,0.036689617734128384,1.0,2026-12-08,future_forecast,48.84312184110998,1331.251859723698,total_vehicle_market_proxy,False
tco,2026,12186,0.03445660702681884,1.0,2026-12-08,future_forecast,248.66597289340984,7216.786397449522,total_vehicle_market_proxy,False
tco,2026,12189,0.038823718111701024,1.0,2026-12-08,future_forecast,338.66717335421214,8723.202975557917,total_vehicle_market_proxy,False
tco,2026,12193,0.04249286907038327,1.0,2026-12-08,future_forecast,28.284355487471668,665.625929861849,total_vehicle_market_proxy,False
tco,2026,12202,0.03495923049550966,1.0,2026-12-08,future_forecast,84.506007952745,2417.2731137088203,total_vehicle_market_proxy,False
tco,2026,12203,0.03691911834060877,1.0,2026-12-08,future_forecast,719.1222787464174,19478.31668437832,total_vehicle_market_proxy,False
tco,2026,12204,0.03716842007412246,1.0,2026-12-08,future_forecast,203.1305900547389,5465.139213602551,total_vehicle_market_proxy,False
tco,2026,12205,0.039236283357006387,1.0,2026-12-08,future_forecast,632.2987522716827,16115.154091392136,total_vehicle_market_proxy,False
tco,2026,12206,0.04227095357507165,1.0,2026-12-08,future_forecast,151.04934544813264,3573.3602550478213,total_vehicle_market_proxy,False
tco,2026,12207,0.027607029217993597,1.0,2026-12-08,future_forecast,258.2305184149847,9353.795961742826,total_vehicle_market_proxy,False
tco,2026,12208,0.03852889056681375,1.0,2026-12-08,future_forecast,499.4187676699951,12962.189160467587,total_vehicle_market_proxy,False
tco,2026,12209,0.03553171707790386,1.0,2026-12-08,future_forecast,151.86323846248865,4274.01912858661,total_vehicle_market_proxy,False
tco,2026,12210,0.04819579820796796,1.0,2026-12-08,future_forecast,151.95966156763916,3152.9649309245483,total_vehicle_market_proxy,False
tco,2026,12211,0.03582436831128579,1.0,2026-12-08,future_forecast,425.4562132084997,11876.167906482466,total_vehicle_market_proxy,False
tco,2026,12222,0.04284829560247343,1.0,2026-12-08,future_forecast,10.50771348546012,245.230605738576,total_vehicle_market_proxy,False
tco,2026,12469,0.04978921069209098,1.0,2026-12-08,future_forecast,12.209838297267057,245.230605738576,total_vehicle_market_proxy,False
tco,2027,12007,0.024149513476556972,1.0,2027-09-08,future_forecast,1.69205709089942,70.06588735387885,total_vehicle_market_proxy,False
tco,2027,12009,0.04720816557832227,1.0,2027-09-08,future_forecast,310.922109089835,6586.193411264612,total_vehicle_market_proxy,False
tco,2027,12023,0.04252633672990181,1.0,2027-09-08,future_forecast,53.63361934002758,1261.1859723698194,total_vehicle_market_proxy,False
tco,2027,12041,0.03217192926643085,1.0,2027-09-08,future_forecast,6.762464315816105,210.19766206163652,total_vehicle_market_proxy,False
tco,2027,12045,0.03410776910075841,1.0,2027-09-08,future_forecast,13.143851092382167,385.3623804463337,total_vehicle_market_proxy,False
tco,2027,12046,0.04621099285296745,1.0,2027-09-08,future_forecast,16.18907109873459,350.32943676939425,total_vehicle_market_proxy,False
tco,2027,12047,0.0449953072746367,1.0,2027-09-08,future_forecast,625.7982719951353,13908.078639744952,total_vehicle_market_proxy,False
tco,2027,12054,0.04256161370861709,1.0,2027-09-08,future_forecast,999.0092726219358,23472.072263549417,total_vehicle_market_proxy,False
tco,2027,12059,0.05569234179106411,1.0,2027-09-08,future_forecast,64.3852002157059,1156.0871413390012,total_vehicle_market_proxy,False
tco,2027,12067,0.05113533556105768,1.0,2027-09-08,future_forecast,35.82842661223863,700.6588735387885,total_vehicle_market_proxy,False
tco,2027,12077,0.040733464116028635,1.0,2027-09-08,future_forecast,298.24574921598406,7321.88522848034,total_vehicle_market_proxy,False
tco,2027,12084,0.0542836749326999,1.0,2027-09-08,future_forecast,186.3682587964673,3433.228480340064,total_vehicle_market_proxy,False
tco,2027,12085,0.06083049443581395,1.0,2027-09-08,future_forecast,8.52428514164099,140.1317747077577,total_vehicle_market_proxy,False
tco,2027,12110,0.04263629401669437,1.0,2027-09-08,future_forecast,773.7235914039868,18147.064824654622,total_vehicle_market_proxy,False
tco,2027,12120,0.04831784523975614,1.0,2027-09-08,future_forecast,15.234447157879073,315.29649309245485,total_vehicle_market_proxy,False
tco,2027,12143,0.04744610376779379,1.0,2027-09-08,future_forecast,73.13577396344311,1541.4495217853348,total_vehicle_market_proxy,False
tco,2027,12147,0.029002819869685188,1.0,2027-09-08,future_forecast,10.160541549671008,350.32943676939425,total_vehicle_market_proxy,False
tco,2027,12158,0.04583623890142872,1.0,2027-09-08,future_forecast,200.72229697456152,4379.117959617428,total_vehicle_market_proxy,False
tco,2027,12159,0.042485143675275616,1.0,2027-09-08,future_forecast,556.6539874104961,13102.320935175345,total_vehicle_market_proxy,False
tco,2027,12161,0.0031085130938045,1.0,2027-09-08,future_forecast,0.006217026187609,2.0,market_size,False
tco,2027,12183,0.04643365862121378,1.0,2027-09-08,future_forecast,61.81489439326617,1331.251859723698,total_vehicle_market_proxy,False
tco,2027,12186,0.0424372208985544,1.0,2027-09-08,future_forecast,306.260358526248,7216.786397449522,total_vehicle_market_proxy,False
tco,2027,12189,0.04774001584364754,1.0,2027-09-08,future_forecast,416.4458482604883,8723.202975557917,total_vehicle_market_proxy,False
tco,2027,12193,0.05224655509191596,1.0,2027-09-08,future_forecast,34.77666181513489,665.625929861849,total_vehicle_market_proxy,False
tco,2027,12202,0.04422628874617096,1.0,2027-09-08,future_forecast,106.90701870524204,2417.2731137088203,total_vehicle_market_proxy,False
tco,2027,12203,0.04575845910265964,1.0,2027-09-08,future_forecast,891.2977573907782,19478.31668437832,total_vehicle_market_proxy,False
tco,2027,12204,0.04653441774555318,1.0,2027-09-08,future_forecast,254.3170712033851,5465.139213602551,total_vehicle_market_proxy,False
tco,2027,12205,0.04953663039641509,1.0,2027-09-08,future_forecast,798.2904320065687,16115.154091392136,total_vehicle_market_proxy,False
tco,2027,12206,0.0525269136128288,1.0,2027-09-08,future_forecast,187.6975854244128,3573.3602550478213,total_vehicle_market_proxy,False
tco,2027,12207,0.0345327581772466,1.0,2027-09-08,future_forecast,323.0123739861708,9353.795961742826,total_vehicle_market_proxy,False
tco,2027,12208,0.047456502871738686,1.0,2027-09-08,future_forecast,615.1401671177501,12962.189160467587,total_vehicle_market_proxy,False
tco,2027,12209,0.044226845566407026,1.0,2027-09-08,future_forecast,189.02638394786956,4274.01912858661,total_vehicle_market_proxy,False
tco,2027,12210,0.05862623505108685,1.0,2027-09-08,future_forecast,184.84646314821637,3152.9649309245483,total_vehicle_market_proxy,False
tco,2027,12211,0.044601730255943176,1.0,2027-09-08,future_forecast,529.6976374392203,11876.167906482466,total_vehicle_market_proxy,False
tco,2027,12222,0.04900966354029065,1.0,2027-09-08,future_forecast,12.01866947702928,245.230605738576,total_vehicle_market_proxy,False
tco,2027,12469,0.05912623512662086,1.0,2027-09-08,future_forecast,14.499562455142703,245.230605738576,total_vehicle_market_proxy,False
tco_evse,2018,12007,0.0011738483193077568,1.0,2018-12-02,observed_fit,0.0822467241111573,70.06588735387885,total_vehicle_market_proxy,False
tco_evse,2018,12009,0.0013109319767398721,1.0,2018-12-02,observed_fit,8.63405154782024,6586.193411264612,total_vehicle_market_proxy,False
tco_evse,2018,12023,0.001473015429961099,1.0,2018-12-02,observed_fit,1.8577463973512365,1261.1859723698194,total_vehicle_market_proxy,False
tco_evse,2018,12041,0.0011738483193077574,1.0,2018-12-02,observed_fit,0.246740172333472,210.19766206163652,total_vehicle_market_proxy,False
tco_evse,2018,12045,0.0011738483193077572,1.0,2018-12-02,observed_fit,0.4523569826113653,385.3623804463337,total_vehicle_market_proxy,False
tco_evse,2018,12046,0.0013191245277995466,1.0,2018-12-02,observed_fit,0.4621281528527083,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2018,12047,0.0012942484985142353,1.0,2018-12-02,observed_fit,18.00050989670781,13908.078639744952,total_vehicle_market_proxy,False
tco_evse,2018,12054,0.0013139873111480892,1.0,2018-12-02,observed_fit,30.842005120654942,23472.072263549417,total_vehicle_market_proxy,False
tco_evse,2018,12059,0.0012768901208736199,1.0,2018-12-02,observed_fit,1.476196249644795,1156.0871413390012,total_vehicle_market_proxy,False
tco_evse,2018,12067,0.0015113648748302047,1.0,2018-12-02,observed_fit,1.0589512107046233,700.6588735387885,total_vehicle_market_proxy,False
tco_evse,2018,12077,0.0012778002639152672,1.0,2018-12-02,observed_fit,9.355906877309474,7321.88522848034,total_vehicle_market_proxy,False
tco_evse,2018,12084,0.0012423584559584132,1.0,2018-12-02,observed_fit,4.265300433787731,3433.228480340064,total_vehicle_market_proxy,False
tco_evse,2018,12085,0.0011738483193077568,1.0,2018-12-02,observed_fit,0.1644934482223146,140.1317747077577,total_vehicle_market_proxy,False
tco_evse,2018,12110,0.0013043613923480843,1.0,2018-12-02,observed_fit,23.670330741717446,18147.064824654622,total_vehicle_market_proxy,False
tco_evse,2018,12120,0.0014670835877437919,1.0,2018-12-02,observed_fit,0.4625663102891144,315.29649309245485,total_vehicle_market_proxy,False
tco_evse,2018,12143,0.0014644935262490397,1.0,2018-12-02,observed_fit,2.257442845694301,1541.4495217853348,total_vehicle_market_proxy,False
tco_evse,2018,12147,0.0011738483193077574,1.0,2018-12-02,observed_fit,0.4112336205557867,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2018,12158,0.0013965587202207526,1.0,2018-12-02,observed_fit,6.115695373379029,4379.117959617428,total_vehicle_market_proxy,False
tco_evse,2018,12159,0.0012802143233815659,1.0,2018-12-02,observed_fit,16.77377893075363,13102.320935175345,total_vehicle_market_proxy,False
tco_evse,2018,12161,0.0023476966386155,1.0,2018-12-02,observed_fit,0.004695393277231,2.0,market_size,False
tco_evse,2018,12183,0.0012329546114920168,1.0,2018-12-02,observed_fit,1.6413731195036572,1331.251859723698,total_vehicle_market_proxy,False
tco_evse,2018,12186,0.0013663999231386403,1.0,2018-12-02,observed_fit,9.861016378783011,7216.786397449522,total_vehicle_market_proxy,False
tco_evse,2018,12189,0.0013576482930751721,1.0,2018-12-02,observed_fit,11.843041629914469,8723.202975557917,total_vehicle_market_proxy,False
tco_evse,2018,12193,0.00129195006722983,1.0,2018-12-02,observed_fit,0.859955464834934,665.625929861849,total_vehicle_market_proxy,False
tco_evse,2018,12202,0.001265179045542688,1.0,2018-12-02,observed_fit,3.058283290818127,2417.2731137088203,total_vehicle_market_proxy,False
tco_evse,2018,12203,0.0013013230616816672,1.0,2018-12-02,observed_fit,25.347582704120292,19478.31668437832,total_vehicle_market_proxy,False
tco_evse,2018,12204,0.0013127223838997558,1.0,2018-12-02,observed_fit,7.174210576824377,5465.139213602551,total_vehicle_market_proxy,False
tco_evse,2018,12205,0.0013211953032307,1.0,2018-12-02,observed_fit,21.29126589638629,16115.154091392136,total_vehicle_market_proxy,False
tco_evse,2018,12206,0.0012946750807962344,1.0,2018-12-02,observed_fit,4.626340476918091,3573.3602550478213,total_vehicle_market_proxy,False
tco_evse,2018,12207,0.001301528960833947,1.0,2018-12-02,observed_fit,12.174236337939911,9353.795961742826,total_vehicle_market_proxy,False
tco_evse,2018,12208,0.0014430821958778502,1.0,2018-12-02,observed_fit,18.705504397071635,12962.189160467587,total_vehicle_market_proxy,False
tco_evse,2018,12209,0.0013426458227532964,1.0,2018-12-02,observed_fit,5.7384939293644965,4274.01912858661,total_vehicle_market_proxy,False
tco_evse,2018,12210,0.0015141526870262447,1.0,2018-12-02,observed_fit,4.774070322258923,3152.9649309245483,total_vehicle_market_proxy,False
tco_evse,2018,12211,0.001305669769918389,1.0,2018-12-02,observed_fit,15.506353417969116,11876.167906482466,total_vehicle_market_proxy,False
tco_evse,2018,12222,0.00289357027109322,1.0,2018-12-02,observed_fit,0.709591990327326,245.230605738576,total_vehicle_market_proxy,False
tco_evse,2018,12469,0.0013337772550400286,1.0,2018-12-02,observed_fit,0.3270830041738014,245.230605738576,total_vehicle_market_proxy,False
tco_evse,2019,12007,0.0015269027297377898,1.0,2019-12-02,observed_fit,0.1069837946621381,70.06588735387885,total_vehicle_market_proxy,False
tco_evse,2019,12009,0.0022635165055294986,1.0,2019-12-02,observed_fit,14.907957495007084,6586.193411264612,total_vehicle_market_proxy,False
tco_evse,2019,12023,0.002906879125862609,1.0,2019-12-02,observed_fit,3.6661151769125655,1261.1859723698194,total_vehicle_market_proxy,False
tco_evse,2019,12041,0.0021795896761049737,1.0,2019-12-02,observed_fit,0.4581446541709451,210.19766206163652,total_vehicle_market_proxy,False
tco_evse,2019,12045,0.0015269027297377894,1.0,2019-12-02,observed_fit,0.5884108706417595,385.3623804463337,total_vehicle_market_proxy,False
tco_evse,2019,12046,0.002247156656753857,1.0,2019-12-02,observed_fit,0.7872451258931737,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2019,12047,0.0021867755177774895,1.0,2019-12-02,observed_fit,30.413845868718308,13908.078639744952,total_vehicle_market_proxy,False
tco_evse,2019,12054,0.0022802009882844014,1.0,2019-12-02,observed_fit,53.52104237242827,23472.072263549417,total_vehicle_market_proxy,False
tco_evse,2019,12059,0.0020869406172597683,1.0,2019-12-02,observed_fit,2.412685212352096,1156.0871413390012,total_vehicle_market_proxy,False
tco_evse,2019,12067,0.002587421187656016,1.0,2019-12-02,observed_fit,1.8128996147134584,700.6588735387885,total_vehicle_market_proxy,False
tco_evse,2019,12077,0.002107370867623194,1.0,2019-12-02,observed_fit,15.429927626580064,7321.88522848034,total_vehicle_market_proxy,False
tco_evse,2019,12084,0.002379217389258642,1.0,2019-12-02,observed_fit,8.168396901723103,3433.228480340064,total_vehicle_market_proxy,False
tco_evse,2019,12085,0.0015269027297377898,1.0,2019-12-02,observed_fit,0.2139675893242762,140.1317747077577,total_vehicle_market_proxy,False
tco_evse,2019,12110,0.002093608926294322,1.0,2019-12-02,observed_fit,37.99285690293862,18147.064824654622,total_vehicle_market_proxy,False
tco_evse,2019,12120,0.0025086688126102394,1.0,2019-12-02,observed_fit,0.7909744789464213,315.29649309245485,total_vehicle_market_proxy,False
tco_evse,2019,12143,0.0028120879746554935,1.0,2019-12-02,observed_fit,4.334691663751001,1541.4495217853348,total_vehicle_market_proxy,False
tco_evse,2019,12147,0.0015269027297377898,1.0,2019-12-02,observed_fit,0.5349189733106905,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2019,12158,0.0027934787322736183,1.0,2019-12-02,observed_fit,12.232972886308726,4379.117959617428,total_vehicle_market_proxy,False
tco_evse,2019,12159,0.002175970176814035,1.0,2019-12-02,observed_fit,28.510259601987727,13102.320935175345,total_vehicle_market_proxy,False
tco_evse,2019,12161,0.00305380545947555,1.0,2019-12-02,observed_fit,0.0061076109189511,2.0,market_size,False
tco_evse,2019,12183,0.0018620142593326696,1.0,2019-12-02,observed_fit,2.4788099455686607,1331.251859723698,total_vehicle_market_proxy,False
tco_evse,2019,12186,0.002453946606167382,1.0,2019-12-02,observed_fit,17.709608487456183,7216.786397449522,total_vehicle_market_proxy,False
tco_evse,2019,12189,0.0025198335605983477,1.0,2019-12-02,observed_fit,21.981019613722207,8723.202975557917,total_vehicle_market_proxy,False
tco_evse,2019,12193,0.002561757998183183,1.0,2019-12-02,observed_fit,1.70517254962171,665.625929861849,total_vehicle_market_proxy,False
tco_evse,2019,12202,0.002107600718562491,1.0,2019-12-02,observed_fit,5.0946465514145,2417.2731137088203,total_vehicle_market_proxy,False
tco_evse,2019,12203,0.0022590700866959293,1.0,2019-12-02,observed_fit,44.002882560869296,19478.31668437832,total_vehicle_market_proxy,False
tco_evse,2019,12204,0.002224249968310885,1.0,2019-12-02,observed_fit,12.155835722670046,5465.139213602551,total_vehicle_market_proxy,False
tco_evse,2019,12205,0.0022361284783774774,1.0,2019-12-02,observed_fit,36.03555499720328,16115.154091392136,total_vehicle_market_proxy,False
tco_evse,2019,12206,0.002344327842148879,1.0,2019-12-02,observed_fit,8.377127935936826,3573.3602550478213,total_vehicle_market_proxy,False
tco_evse,2019,12207,0.0023045194825322543,1.0,2019-12-02,observed_fit,21.55600502946787,9353.795961742826,total_vehicle_market_proxy,False
tco_evse,2019,12208,0.0027526736579610404,1.0,2019-12-02,observed_fit,35.680676651527264,12962.189160467587,total_vehicle_market_proxy,False
tco_evse,2019,12209,0.0025650941625695767,1.0,2019-12-02,observed_fit,10.963261517448224,4274.01912858661,total_vehicle_market_proxy,False
tco_evse,2019,12210,0.0029975581537598547,1.0,2019-12-02,observed_fit,9.451195737211757,3152.9649309245483,total_vehicle_market_proxy,False
tco_evse,2019,12211,0.00225770286446278,1.0,2019-12-02,observed_fit,26.8128583013064,11876.167906482466,total_vehicle_market_proxy,False
tco_evse,2019,12222,0.007857862462875826,1.0,2019-12-02,observed_fit,1.9269883715814575,245.230605738576,total_vehicle_market_proxy,False
tco_evse,2019,12469,0.0030622629814711995,1.0,2019-12-02,observed_fit,0.750960605877,245.230605738576,total_vehicle_market_proxy,False
tco_evse,2020,12007,0.0017092810453972216,1.0,2020-12-02,observed_fit,0.119762293182922,70.06588735387885,total_vehicle_market_proxy,False
tco_evse,2020,12009,0.003638882614440033,1.0,2020-12-02,observed_fit,23.966384699590293,6586.193411264612,total_vehicle_market_proxy,False
tco_evse,2020,12023,0.00435423066295931,1.0,2020-12-02,observed_fit,5.491494632586821,1261.1859723698194,total_vehicle_market_proxy,False
tco_evse,2020,12041,0.0033335133127384707,1.0,2020-12-02,observed_fit,0.7006967047889675,210.19766206163652,total_vehicle_market_proxy,False
tco_evse,2020,12045,0.0019961778664100735,1.0,2020-12-02,observed_fit,0.7692518543940694,385.3623804463337,total_vehicle_market_proxy,False
tco_evse,2020,12046,0.002979408155090687,1.0,2020-12-02,observed_fit,1.0437743808790605,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2020,12047,0.0033059060894475847,1.0,2020-12-02,observed_fit,45.97880186764872,13908.078639744952,total_vehicle_market_proxy,False
tco_evse,2020,12054,0.0035254343872034733,1.0,2020-12-02,observed_fit,82.74925069684198,23472.072263549417,total_vehicle_market_proxy,False
tco_evse,2020,12059,0.0030939992543654,1.0,2020-12-02,observed_fit,3.576932753284296,1156.0871413390012,total_vehicle_market_proxy,False
tco_evse,2020,12067,0.004364956073317154,1.0,2020-12-02,observed_fit,3.058345205376691,700.6588735387885,total_vehicle_market_proxy,False
tco_evse,2020,12077,0.0031227950846707464,1.0,2020-12-02,observed_fit,22.86474720202175,7321.88522848034,total_vehicle_market_proxy,False
tco_evse,2020,12084,0.0038944996262480964,1.0,2020-12-02,observed_fit,13.3707070335087,3433.228480340064,total_vehicle_market_proxy,False
tco_evse,2020,12085,0.002744547816940211,1.0,2020-12-02,observed_fit,0.3845983563581339,140.1317747077577,total_vehicle_market_proxy,False
tco_evse,2020,12110,0.0030450907696203022,1.0,2020-12-02,observed_fit,55.25945959325706,18147.064824654622,total_vehicle_market_proxy,False
tco_evse,2020,12120,0.005266078807305299,1.0,2020-12-02,observed_fit,1.6603761802918582,315.29649309245485,total_vehicle_market_proxy,False
tco_evse,2020,12143,0.00446877895066412,1.0,2020-12-02,observed_fit,6.888397176465578,1541.4495217853348,total_vehicle_market_proxy,False
tco_evse,2020,12147,0.0017092810453972224,1.0,2020-12-02,observed_fit,0.5988114659146103,350.32943676939425,total_vehicle_market_proxy,False
tco_evse,2020,12158,0.004525628466158683,1.0,2020-12-02,observed_fit,19.81826089471136,4379.117959617428,total_vehicle_market_proxy,False
tco_evse,2020,12159,0.003343041894342406,1.0,2020-12-02,observed_fit,43.801607799410746,13102.320935175345,total_vehicle_market_proxy,False
tco_evse,2020,12161,0.0034185620907944,1.0,2020-12-02,observed_fit,0.0068371241815888,2.0,market_size,False
tco_evse,2020,12183,0.00249023155726989,1.0,2020-12-02,observed_fit,3.3151253917581816,1331.251859723698,total_vehicle_market_proxy,False
tco_evse,2020,12186,0.0037357759117950043,1.0,2020-12-02,observed_fit,26.960296784161773,7216.786397449522,total_vehicle_market_proxy,False
tco_evse,2020,12189,0.0040600655638124315,1.0,2020-12-02,observed_fit,35.41677600720883,8723.202975557917,total_vehicle_market_proxy,False
tco_evse,2020,12193,0.004000186529693562,1.0,2020-12-02,observed_fit,2.66262787844812,665.625929861849,total_vehicle_market_proxy,False
tco_evse,2020,12202,0.0032696606219030705,1.0,2020-12-02,observed_fit,7.903662712278753,2417.2731137088203,total_vehicle_market_proxy,False
tco_evse,2020,12203,0.003517238465160178,1.0,2020-12-02,observed_fit,68.50988467886668,19478.31668437832,total_vehicle_market_proxy,False
tco_evse,2020,12204,0.003323672775624446,1.0,2020-12-02,observed_fit,18.16433441924839,5465.139213602551,total_vehicle_market_proxy,False
tco_evse,2020,12205,0.0032995322540774787,1.0,2020-12-02,observed_fit,53.172470703977,16115.154091392136,total_vehicle_market_proxy,False
tco_evse,2020,12206,0.00410922925274392,1.0,2020-12-02,observed_fit,14.683756490634984,3573.3602550478213,total_vehicle_market_proxy,False
tco_evse,2020,12207,0.0034583337359553167,1.0,2020-12-02,observed_fit,32.34854813373782,9353.795961742826,total_vehicle_market_proxy,False
tco_evse,2020,12208,0.004365207985498616,1.0,2020-12-02,observed_fit,56.58265163281671,12962.189160467587,total_vehicle_market_proxy,False
tco_evse,2020,12209,0.0038926693710101315,1.0,2020-12-02,observed_fit,16.63734335296051,4274.01912858661,total_vehicle_market_proxy,False
tco_evse,2020,12210,0.004758655066361451,1.0,2020-12-02,observed_fit,15.003872542604082,3152.9649309245483,total_vehicle_market_proxy,False
tco_evse,2020,12211,0.003375795615152305,1.0,2020-12-02,observed_fit,40.09151554351604,11876.167906482466,total_vehicle_market_proxy,False
tco_evse,2020,12222,0.012501863375455871,1.0,2020-12-02,observed_fit,3.065839528423962,245.230605738576,total_vehicle_market_proxy,False
